Video ID,Title,Transcript,Combined_Text
9gRbOUIa1ok,Is Red Meat Causing Climate Change?,red meat is not causing climate change look at these cows they're eating grass they are regenerating the land yes they burp out some methane but the carbon in that methane was part of the,Is Red Meat Causing Climate Change? red meat is not causing climate change look at these cows they're eating grass they are regenerating the land yes they burp out some methane but the carbon in that methane was part of the
99VYlEXpaoA,Doctors don’t have time…,doctors don't have time to talk to you most of the time they just give you a pill I'm a doctor and sadly this is what happens when you go to the doctor's,Doctors don’t have time… doctors don't have time to talk to you most of the time they just give you a pill I'm a doctor and sadly this is what happens when you go to the doctor's
ShEs887Fbsk,A bucket of seed oils??,check this out guys when you absolutely need a bucket of seed oils you can find a bucket of vegetable oil,A bucket of seed oils?? check this out guys when you absolutely need a bucket of seed oils you can find a bucket of vegetable oil
aL4lSn6_i2Y,CarnivoreMDonald’s,I'm on the run today didn't have time to cook my Burgers so I'm gonna go get some McDonald's let's go how can I help you can I get a grass-fed beef burger an avocado organic banana raw butter on the side,CarnivoreMDonald’s I'm on the run today didn't have time to cook my Burgers so I'm gonna go get some McDonald's let's go how can I help you can I get a grass-fed beef burger an avocado organic banana raw butter on the side
DBDCsDbVKzM,Obesity clinic serves junk food 🤯,so on the second floor is the Obesity clinic for medicine the UAA Clinic Bariatrics which is obesity medicine and on the first floor you have the snack stand with Reese's Peanut Butter Cups,Obesity clinic serves junk food 🤯 so on the second floor is the Obesity clinic for medicine the UAA Clinic Bariatrics which is obesity medicine and on the first floor you have the snack stand with Reese's Peanut Butter Cups
DOHtXh24ZLk,Doctors need to think about root cause,so I went to medical school not once was nutrition discussed and not once were we challenged as Physicians or physicians in training to think what is the root cause of my patient's issue it's just,Doctors need to think about root cause so I went to medical school not once was nutrition discussed and not once were we challenged as Physicians or physicians in training to think what is the root cause of my patient's issue it's just
tb9rTsZwCAI,A lot of corn for a little seed oil 🌽,the average American eats the equivalent of 40 Years of corn per day in seed oils in 2022 Americans will consume an average of seven tablespoons of seed,A lot of corn for a little seed oil 🌽 the average American eats the equivalent of 40 Years of corn per day in seed oils in 2022 Americans will consume an average of seven tablespoons of seed
HYjT9U6QkEw,Make your own bone broth!,is your bone broth actually irritating your gut many people drink bone broth to help heal the gut but unfortunately almost all store-bought bone broth contains things that can damage your,Make your own bone broth! is your bone broth actually irritating your gut many people drink bone broth to help heal the gut but unfortunately almost all store-bought bone broth contains things that can damage your
k7xR5DfRXp8,"4 Ways to Optimize your Testosterone, Naturally",here are four ways to optimize your testosterone naturally number one diet the most important thing you can do is to eat a high quality diet with plenty,"4 Ways to Optimize your Testosterone, Naturally here are four ways to optimize your testosterone naturally number one diet the most important thing you can do is to eat a high quality diet with plenty"
a4sK9HJrxW0,How to make kefir,I promised you guys a video about how I made kefir two ways that are super simple I start with raw milk that I get from a local producer it's grass-fed then the first way you add kefir milk,How to make kefir I promised you guys a video about how I made kefir two ways that are super simple I start with raw milk that I get from a local producer it's grass-fed then the first way you add kefir milk
afCBg28LP-o,Does red meat cause gout?,red meat organs fruit these foods do not cause gout gout is the deposition and crystallization of uric acid in the joints of the human body it often,Does red meat cause gout? red meat organs fruit these foods do not cause gout gout is the deposition and crystallization of uric acid in the joints of the human body it often
DPtkUk6wQZk,Raw dairy is the best,I love butter cheese and milk raw dairy is amazing for you these are all the different types of raw dairy that I eat grass-fed grass-finished raw milk I get,Raw dairy is the best I love butter cheese and milk raw dairy is amazing for you these are all the different types of raw dairy that I eat grass-fed grass-finished raw milk I get
