ID,first_three_sentences
oAngmesFo_c,"in a previous video, we talked about Foods you might want to look for while you're going out to eat. while on a low carb meat based out, let's talk about Foods you want to avoid, and so, first of all, there are starchy foods like whole grains, rice, roast or baked potatoes, mashed potatoes, potato casseroles, french fries, peas, macaroni and cheese, pasta salads, ravioli, rigatoni and other pasta dishes, tortillas, taco shells and tortilla chips, breads, croutons, breaded and fried Meats, cereals, oatmeal, Corn Flakes, things like that, toast, muffins, cakes, pastries, bagels and other baked goods. on and on."
_-EV-VMBQZ0,let's talk about vegan. vegan jerky versus regular beef jerky and compare some of the ingredients here now. I've said before: make your own jerky if at all possible.
xIkPOEzHNbA,"okay, true or false? almonds are a great source of magnesium. well, if you look at the nutrition facts on magnesium for almonds, it's actually relatively decent, but when we actually look at the actual bio availability of that magnesium, we find it is actually quite poor."
T2mnlwrhFds,"all right. what's the number one tip to make sure you always have food you need on hand? well, it's simple."
mLKgYd5OANg,snacks that you might want to utilize on a carnivore style diet. there's a whole bunch of you can do so. different types of jerkies.
2nUrozaXBOs,"what foods should you remove from your diet to improve your digestion? well, I think you should consider removing grains, legumes and even potatoes. all of these have high amounts of fiber, proteins and plant toxins that can potentially damage the intestinal lining of your gut."
JsbhLMj1RjE,"are legumes a good source of protein? well, they're. they're certainly not the best serving of legumes may have six to nine grams of protein, which is not a great deal amount."
HwcvMnpj614,"okay, true or false? the saturated fat found in chocolate is bad for us? well, that's an interesting question."
_7tBVe1i4p4,"nightshades are plants that produce natural pesticides called alkaloids, designed to injure or kill any living creature that eats it. one of the most toxic night shades out there is the potato. other Nightshade plants include things like tomatoes, eggplants, Goji berries, bell peppers, pimento peppers, cayenne and tobacco."
Jdi_5A_xYjE,"hey folks, Dr Baker, here let's compare going out to eat versus eating at home. they steak from Ruth Chris. you're going to pay, you know, 120 bucks or more, and the same thing at Costco could be obtained for significantly less."
LllPJUj8lsM,"shopping for a meat-based diet or a low carb Elimination Diet can be very, very simple, and some people prefer that, but it does not have to be boring and restrictive. there are many, many things you can do to change it up. so let's talk about some of the things you can buy."
Oa4TqIt81ic,"what is one of the most useless supplements that you can put in your body, and you may be wasting a lot of money on this. well, this may be five. it is certainly not an essential nutrient."
iwbLnemuk0g,"are there anti-nutrients found in nuts and seeds? well, the answer to that is yes, they are. are they a problem for you?"
tWbymd-4xXI,"let's talk about some sneaky places where they like to hide sugar. all kinds of condiments, including mayonnaise, dips, ketchups, lots of seasonings, meat that's been cured, meat that's been barbecued, deli meats, energy bars, flavored yogurts, have that whole fruit snacks will often be packed with sugar. so there you go, guys."
OcTUZwy0RO4,"what liquids or things to drink should you generally avoid pretty much all the time? well, these include things like fruit juice, fully sugared sodas- many diet sodas, sweetened coffees or teas, artificially sweetened Beverages and to include alcohol. all those are potentially problematic for people."
dlDfzIf22L4,"what happens when you eat too many potatoes: elevated insulin, elevated blood sugar, unwanted weight gain, diarrhea, heart disease, diabetes, vomiting, constipation, kidney stones, gout, alkaloid poisoning, autoimmune disorders and even death. head on over to the YouTube channel. we'll talk about it in detail."
FpgkPSM2DX4,"guys, you know there's at least 35 names for sugar. let's talk about some of them. I learned a few here that I didn't realize."
R4l6PrF5vew,or how much fiber you have to eat on a meat-based Elimination Diet. I haven't had any significant fiber in my diet in about seven years. you do not need to eat any fiber at all.
qry7X-SkKG0,"people that are suffering from metabolic dysfunction, diabetes, pre-diabetes, obesity, are probably going to do well to avoid most forms of sugar, whether it be natural or synthetic sugar. my advice is, if you're trying to lose weight, if you're trying to fix your metabolic Health, you're doing to do best avoiding most, if not all, forms of sugar."
GR4Ql0leUCo,"doc Sean Baker here again. let's give you some tips on how to shop for a low carb, meat based Elimination Diet. well, first of all, you're going to want to schedule a time to shop when you're not starving."
WDkT9a-Uku4,"is it all about just eating less junk food? that will help you to rid yourself of obesity? there is some benefit from doing that, for sure, but remember, often these foods are so toxic to our body that they create damage, and eating less of that probably is going to still leave you in a very sick and Flame and problematic state where your health is compromised, as a better strategy would be to eat more, consider eating more of foods that are going to provide you health and in fact, try to eliminate completely these damaging Foods."
