Video ID,Transcript
Xy5MBeCj-UE,watch this both airpods and wireless headphones emit massive amounts of emfs massive amounts of radio frequency electromagnetic fields that are going straight through your brain and into
qz0pBIa2r7g,one of the things that bugs me the most when I'm traveling is that you can almost always only get water in plastic in airports which is why I realized you can actually bring a coconut on the
YVDoVHlY-7Q,fake Health Foods this one is bad look at this Kashi cereal it's got a heart on the cover it looks like it's healthy it even says it's organic and honey toasted but look at the ingredients and you'll
iM9z2qes7u4,"this cost $23 at Chick-fil-A and this costs $14.50 everything over here is organic both of these meals contain 1,400 calories this is the club chicken"
BX7g_cudbAM,if you're thriving why change anything but if you're not it's really interesting and insightful to question our assumptions about nutrition first assumption meat is horrible for us that's the devil that's the cause of heart disease second assumption
gSb3HwItw3I,Lazy Acres in Los Angeles I just got off a plane and this is my grocery car look at this look at what I got here I got chicken hearts I'm getting some thank you
TugyzhBOUBU,this is how food manufacturers trick you look at this here's a craft Mayo it says it's made with olive oil on the label that sounds healthier than seed oils right but if you look at the ingredients canola oil is the third ingredient
0Hl3nOTIFf0,I was seeing people in Psychiatry and there was never any attention to diet and yeah you're seeing neuroinflammation that's the root cause of most psychiatric illness what's triggering that well it's something coming from here and so dietary changes in
dQrSTdjvbKM,if you have a Wi-Fi router you need to know how much radiation is coming off this thing I'm here with Ryan an electromagnetic engineer we're going to measure how much radiation is coming off my Wi-Fi router why should I care about
OgG4WJqJ1Lc,"both of these meals contain about 1,400 calories this is a large Big Mac meal for McDonald's with one Big Mac large fries and a large Coke 26 g of protein"
nt-25UJ6IaE,this is how I shop for eggs there are tons of different varieties of eggs here how do you even sort through all this so start with Organic you don't want what the chickens are fed to have pesticides on it because those pesticides are going
IuhqZ3d9ex4,in case you guys didn't know about this amazing hack you can bring Coconuts on the airplane so I don't like to drink water in airports you can't get water
X8y8_Ud0CTk,what do you think of this carnivore diet well first of all it's complete nonsense the problem is the saturated fats are very bad for you they clog up your coronary arteries they increase your
FbwG7MXLGYA,I just got in I'm going to show you what I got at the grocery store we got some raw cafir dates oranges pickles and now you guys are going to be excited about that got some maple syrup blueberries
Xh9EMwi5wuU,let me show you guys one of my favorite nighttime phone hacks come here check this out you can set it so you can triple click on the side and have your phone go basically completely orange like that so it takes out all of the
a49gJwAf1yo,120 years ago 130 years ago all Americans ate were animal fats and the rates of cardiovascular disease were a fraction of what they are today so anyone who wants to argue that animal fats are the cause of cardiovascular
s0974tS6ZJ8,the CEO of Kelloggs recently told us that we should be eating cereal for dinner to save money so we're advertising about cereal for dinner if you think about the cost of cereal for a
vQ4BVs3X-bM,bag that I have when I travel so I got some bananas I got some lineage meat sticks the only meat sticks on the planet with
_9ZlUlNMXwA,a study recently published in the New England Journal of Medicine suggests that drinking water out of plastic bottles could significantly increase your risk of a heart attack in this study researchers looked for
rXVe8Vy9cDQ,this is how I shop for nut and plant-based milks I don't even buy them what I do buy is raw milk from real
